id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9.29233E+17,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,519821532,Bernie,Chatham,41.7313516,-87.6065875,Entire home/apt,48,35,1,28-10-2023,0.58,1,130
9.29576E+17,Rental unit in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,39607981,Adyna,Douglas,41.82537,-87.62388,Private room,70,2,3,17-09-2023,0.63,5,247
9.29595E+17,Rental unit in Chicago · ★4.40 · 1 bedroom · 1 bed · 1 private bath,39607981,Adyna,Douglas,41.82381,-87.62526,Private room,75,2,5,17-10-2023,1.06,5,247
9.29717E+17,Home in Chicago · 4 bedrooms · 4 beds · 3 baths,524112329,Maria,Garfield Ridge,41.79803661,-87.75728148,Entire home/apt,264,1,2,25-11-2023,1.4,1,356
9.22677E+17,Rental unit in Chicago · ★4.83 · 2 bedrooms · 2 beds · 1 bath,27618560,Alina,Near West Side,41.8678126,-87.68508698,Entire home/apt,99,1,5,26-11-2023,1.61,1,0
9.29757E+17,Rental unit in Chicago · ★5.0 · 3 bedrooms · 4 beds · 2 baths,524126503,Maciej,West Town,41.89595725,-87.67843704,Entire home/apt,343,3,6,16-10-2023,1.27,1,266
9.23184E+17,Home in Chicago · ★4.43 · 1 bedroom · 1 bed · 2 baths,345608750,Charlie,Uptown,41.9744898,-87.66338969,Private room,79,1,7,22-10-2023,1.35,5,365
9.2984E+17,Rental unit in Chicago · ★4.56 · 2 bedrooms · 3 beds · 2 baths,236872363,Rodrigo,Humboldt Park,41.89141302,-87.70390142,Entire home/apt,115,2,9,09-10-2023,1.73,1,344
9.2319E+17,Rental unit in Chicago · 1 bedroom · 4 beds · 1 bath,232925967,Jenny,Near South Side,41.8465294,-87.6185981,Entire home/apt,84,32,2,08-08-2023,0.44,1,349
9.29845E+17,Rental unit in Chicago · 1 bedroom · 1 bed · Shared half-bath,4291255,Fatai,Rogers Park,42.0222,-87.67247,Private room,74,1,1,08-10-2023,0.42,3,364
9.29855E+17,Condo in Chicago · 1 bedroom · 1 bed · 1 bath,61035807,Dave,Hyde Park,41.79515856,-87.60167153,Entire home/apt,75,32,0,0,0,2,290
9.29881E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,155230531,Oriana & Julius,Albany Park,41.96332384,-87.73297042,Entire home/apt,67,2,0,0,0,2,350
9.2327E+17,Rental unit in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 bath,170785489,Dmd,Near North Side,41.90263885,-87.62716085,Entire home/apt,90,2,6,17-11-2023,1.86,38,312
9.30012E+17,Rental unit in Chicago · ★4.69 · 1 bedroom · 1 bed · 1 bath,316480624,Joseph,Edgewater,41.98889204,-87.66706875,Entire home/apt,63,1,13,26-11-2023,2.62,15,266
9.23289E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,66920567,Nia,Mckinley Park,41.82670809,-87.66956983,Entire home/apt,169,3,4,16-10-2023,1.13,1,179
9.30105E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,386172585,Jay,Englewood,41.76624,-87.65128,Private room,38,32,0,0,0,3,365
9.23306E+17,Rental unit in Chicago · ★4.74 · 3 bedrooms · 4 beds · 2 baths,522417853,Em,West Town,41.91154,-87.69407,Entire home/apt,80,2,23,04-12-2023,6.22,1,73
9.3038E+17,Home in Chicago · ★New · 3 bedrooms · 3 beds · 2 baths,479402058,Tiffany,Grand Boulevard,41.82063196,-87.61258951,Entire home/apt,215,2,0,0,0,1,258
9.30517E+17,Rental unit in Chicago · ★4.97 · 2 bedrooms · 3 beds · 1 bath,88547320,Laura,Logan Square,41.9206994,-87.6961395,Entire home/apt,83,1,34,10-12-2023,6.54,11,333
9.23324E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,364986861,Jonathan,Norwood Park,41.98626,-87.77928,Entire home/apt,150,1,2,26-11-2023,0.86,1,0
9.23431E+17,Rental unit in Chicago · ★New · 2 bedrooms · 2 beds · 2.5 baths,483081067,Sheldon,Woodlawn,41.77618,-87.59703,Entire home/apt,240,3,0,0,0,1,365
9.23481E+17,Home in Chicago · 1 bedroom · 1 bed · 1 shared bath,79085532,Jerson,Chicago Lawn,41.7778032,-87.7049683,Private room,85,33,0,0,0,2,270
9.23715E+17,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,22329411,Sherri,Humboldt Park,41.9008459,-87.714944,Entire home/apt,75,32,0,0,0,1,269
9.3138E+17,Rental unit in Chicago · 1 bedroom · 4 beds · 1 bath,62022982,Patricia,Near North Side,41.89718,-87.62771,Entire home/apt,195,1,1,14-10-2023,0.45,2,172
9.31424E+17,Rental unit in Chicago · Studio · 1 bed · 1 bath,170551048,Lyn,Lake View,41.95608482,-87.66902554,Entire home/apt,61,32,1,23-07-2023,0.2,22,180
9.31441E+17,Rental unit in Chicago · ★4.57 · Studio · 1 bed · 1 bath,170551048,Lyn,Lake View,41.95404729,-87.66910841,Entire home/apt,50,1,6,19-11-2023,1.42,22,0
9.23791E+17,Rental unit in Chicago · ★4.72 · 1 bedroom · 1 bed · 1 bath,522527684,Cihan,Near North Side,41.90901,-87.63363,Entire home/apt,58,1,17,01-12-2023,3.86,1,0
9.31681E+17,Rental unit in Chicago · ★4.60 · 3 bedrooms · 3 beds · 3 baths,37095719,Ben,Near North Side,41.89387628,-87.61751086,Entire home/apt,423,3,10,08-11-2023,1.86,6,168
9.32035E+17,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,39607981,Adyna,Douglas,41.824849,-87.62545037,Private room,70,2,3,17-09-2023,0.63,5,247
9.238E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Lake View,41.9535929,-87.6548044,Entire home/apt,113,32,0,0,0,643,59
9.2402E+17,Rental unit in Chicago · ★4.71 · 3 bedrooms · 6 beds · 2 baths,170785489,Dmd,Near North Side,41.89753212,-87.63681579,Entire home/apt,192,2,7,11-12-2023,1.44,38,321
9.32046E+17,Rental unit in Chicago · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,37945736,Alfredo,West Town,41.8927084,-87.6606538,Entire home/apt,291,3,14,28-11-2023,2.69,2,168
9.24132E+17,Rental unit in Chicago · ★4.95 · 2 bedrooms · 3 beds · 1 bath,111062630,Kyriako,West Town,41.8998293,-87.6757,Entire home/apt,109,2,21,03-12-2023,3.84,22,162
9.2414E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,1115629,T,West Town,41.91320395,-87.6711038,Entire home/apt,115,1,2,20-08-2023,0.44,1,30
9.32123E+17,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,48630264,Shuang,Lincoln Park,41.91213539,-87.64102098,Entire home/apt,135,2,19,10-12-2023,4.52,1,205
9.24174E+17,Home in Chicago · 1 bedroom · 1 bed · 1 bath,3186645,Jorge,South Chicago,41.74077,-87.55128,Private room,22,32,0,0,0,8,77
9.324E+17,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,Near West Side,41.876791,-87.64762,Entire home/apt,239,32,0,0,0,643,358
9.24182E+17,Home in Chicago · 1 bedroom · 1 bed · 1 bath,3186645,Jorge,South Chicago,41.74043611,-87.55163243,Private room,22,32,1,27-10-2023,0.57,8,66
9.24182E+17,Rental unit in Chicago · ★5.0 · 1 bedroom · 3 beds · 1 bath,10815319,Matteo,Lower West Side,41.85731,-87.66836,Entire home/apt,61,3,6,03-12-2023,1.84,1,81
9.32495E+17,Rental unit in Chicago · 2 bedrooms · 4 beds · 1 bath,4769133,Ran,Pullman,41.68772,-87.60663,Entire home/apt,55,32,0,0,0,4,364
9.24186E+17,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,200313005,Oswaldo,Lower West Side,41.8513245,-87.6846471,Entire home/apt,55,32,1,15-11-2023,0.88,1,118
9.24204E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,439530055,J,Loop,41.87113,-87.62338,Entire home/apt,569,33,1,07-08-2023,0.22,1,351
9.32528E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2772906,Jordan,West Town,41.90246348,-87.70676378,Entire home/apt,161,2,2,23-10-2023,0.85,1,0
9.3253E+17,Rental unit in Chicago · ★5.0 · 3 bedrooms · 4 beds · 3.5 baths,259191558,Walton,Near North Side,41.9002035,-87.6256372,Entire home/apt,551,3,8,17-12-2023,2.61,4,320
9.24508E+17,Rental unit in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 bath,65611806,Ayesha,West Town,41.89834599,-87.67830551,Private room,38,28,11,28-11-2023,2.13,4,350
9.32545E+17,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,Near North Side,41.89035,-87.62811,Private room,399,1,0,0,0,35,348
9.32549E+17,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,Near North Side,41.89008179,-87.62642655,Private room,399,1,0,0,0,35,352
9.32551E+17,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,Near North Side,41.89136517,-87.62820695,Private room,399,1,0,0,0,35,355
9.32552E+17,Hotel in Chicago · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,Near North Side,41.89207877,-87.62739945,Private room,399,1,0,0,0,35,353
9.32553E+17,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,Near North Side,41.89132387,-87.62602192,Private room,299,1,0,0,0,35,350
9.32554E+17,Hotel in Chicago · 2 bedrooms · 4 beds · 2 baths,501999514,RoomPicks,Near North Side,41.89029906,-87.62610888,Private room,399,1,0,0,0,35,345
9.24593E+17,Rental unit in Chicago · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,396677354,Aaron,Lake View,41.93345,-87.65292,Entire home/apt,111,2,24,13-12-2023,4.29,2,0
9.32568E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,226582852,Jane And Kris,New City,41.79591691,-87.64238236,Private room,27,32,0,0,0,30,365
9.32601E+17,Condo in Chicago · 4 bedrooms · 5 beds · 3.5 baths,275764085,Daniel,Lincoln Park,41.92313599,-87.65618234,Entire home/apt,527,5,0,0,0,1,99
9.24616E+17,Rental unit in Chicago · ★4.71 · 1 bedroom · 2 beds · 1 bath,405215400,Shine Vacation Rentals,Grand Boulevard,41.8125376,-87.62307229,Entire home/apt,90,1,30,09-12-2023,5.45,1,0
9.24706E+17,Rental unit in Chicago · 1 bedroom · 3 beds · 1 bath,176314750,Yasir,West Ridge,41.99389,-87.6863,Entire home/apt,150,3,2,06-08-2023,0.42,1,270
9.32639E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,110653686,Jason,Near West Side,41.88225,-87.66576,Entire home/apt,90,90,0,0,0,1,120
9.24737E+17,Rental unit in Chicago · ★5.0 · 3 bedrooms · 4 beds · 2 baths,235678953,Patty,Near West Side,41.88254004,-87.67893548,Entire home/apt,220,2,14,04-12-2023,2.59,30,341
9.2482E+17,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 bath,516729738,Sania,Lake View,41.94334911,-87.66930345,Entire home/apt,50,1,10,25-11-2023,2.03,10,180
9.25053E+17,Rental unit in Chicago · 3 bedrooms · 3 beds · 1 bath,448337164,David,West Town,41.90825775,-87.69351784,Entire home/apt,425,1,0,0,0,1,179
9.32688E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,228789367,Loki,West Town,41.90880076,-87.68846249,Entire home/apt,250,32,0,0,0,2,270
9.32691E+17,Home in Chicago · Studio · 1 bed · 1 shared bath,228789367,Loki,West Town,41.90831358,-87.68976625,Shared room,250,32,0,0,0,2,270
9.32698E+17,Rental unit in Chicago · ★4.88 · 2 bedrooms · 3 beds · 2 baths,176042673,Aqib,West Town,41.91079233,-87.67119687,Entire home/apt,55,2,8,08-12-2023,2.79,1,21
9.25281E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,465428850,Stephanie And Zach,West Town,41.89426,-87.65881,Entire home/apt,119,2,14,11-12-2023,2.96,7,349
9.25412E+17,Home in Chicago · ★4.50 · 3 bedrooms · 4 beds · 2 baths,522950558,Cristina,Near West Side,41.86427,-87.6859,Entire home/apt,225,2,4,18-09-2023,0.9,1,149
9.32715E+17,Home in Chicago · 3 bedrooms · 4 beds · 2 baths,151658,Anne,Lincoln Park,41.92267796,-87.6436919,Entire home/apt,329,32,1,22-11-2023,1,1,227
9.25414E+17,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,30484804,Lyv,Woodlawn,41.7839678,-87.6008639,Private room,71,1,16,04-12-2023,3.36,1,346
9.32773E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,32871952,Robert Tennent,Logan Square,41.92082547,-87.71632802,Entire home/apt,111,3,9,09-10-2023,1.82,1,50
9.25527E+17,Rental unit in Chicago · ★3.67 · 2 bedrooms · 2 beds · 1 bath,170255943,Yao,Jefferson Park,41.97966753,-87.78518064,Entire home/apt,90,1,3,20-08-2023,0.64,1,351
9.32816E+17,Home in Chicago · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,336806758,Oseni,South Chicago,41.7452059,-87.5700762,Private room,33,2,12,13-11-2023,2.34,2,237
9.3289E+17,Rental unit in Chicago · ★5.0 · 3 bedrooms · 5 beds · 1 bath,277477216,Kiva,West Town,41.9017647,-87.6775104,Entire home/apt,211,1,16,19-11-2023,3.22,1,180
9.35747E+17,Rental unit in Chicago · ★4.28 · 2 bedrooms · 2 beds · 2 baths,525748901,Christian,West Ridge,41.99983,-87.68242,Entire home/apt,86,2,18,03-12-2023,4,1,69
9.33355E+17,Rental unit in Chicago · ★4.90 · 2 bedrooms · 3 beds · 1 bath,243035563,Studebecker,Near South Side,41.85516728,-87.62396531,Entire home/apt,169,2,10,09-11-2023,1.95,42,261
9.33518E+17,Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,345330177,Myra,Woodlawn,41.78285321,-87.60747058,Entire home/apt,128,125,6,22-10-2023,1.62,1,358
9.35779E+17,Condo in Chicago · ★New · 1 bedroom · 1 bed · 1 bath,114720319,Yelena,Near North Side,41.89600759,-87.62482601,Entire home/apt,77,32,0,0,0,1,192
9.33967E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 4 beds · 1 bath,525249615,Kevin & Adele,Lincoln Square,41.9731,-87.69029,Entire home/apt,176,2,17,10-12-2023,3.72,1,170
9.35807E+17,Home in Chicago · ★4.92 · 3 bedrooms · 3 beds · 1 bath,366307082,Tammara,Chatham,41.7362,-87.60781,Entire home/apt,228,2,12,17-12-2023,3.87,1,348
9.33971E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,82114082,Genova,Lower West Side,41.85153,-87.67021,Private room,49,3,1,21-10-2023,0.51,2,164
9.33994E+17,Condo in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 bath,390964964,Joseph,Chatham,41.7459471,-87.6028909,Entire home/apt,61,1,28,19-11-2023,5.56,1,341
9.33997E+17,Rental unit in Chicago · ★4.92 · 1 bedroom · 3 beds · 1 bath,289396383,Matthew,Humboldt Park,41.91353627,-87.71773894,Entire home/apt,117,3,12,14-12-2023,2.65,3,285
9.361E+17,Rental unit in Chicago · ★4.87 · 3 bedrooms · 3 beds · 1 bath,340840252,Michael,Lake View,41.9481596,-87.6523087,Entire home/apt,214,2,14,03-12-2023,2.78,1,0
9.34015E+17,Rental unit in Chicago · ★5.0 · 3 bedrooms · 4 beds · 2 baths,102792406,Troy,West Town,41.89331292,-87.6636861,Entire home/apt,147,2,8,07-12-2023,3.38,2,0
9.34067E+17,Condo in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 bath,112431044,Thomas,Lincoln Park,41.9317763,-87.6457319,Entire home/apt,115,1,22,09-12-2023,4.55,1,12
9.3624E+17,Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,65611806,Ayesha,West Town,41.89909,-87.67651,Private room,45,1,8,29-10-2023,1.61,4,330
9.34182E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,17962025,Jackeline,Norwood Park,41.97515321,-87.82249247,Entire home/apt,90,5,1,30-08-2023,0.27,1,179
9.36251E+17,Rental unit in Chicago · 3 bedrooms · 3 beds · 1 bath,65611806,Ayesha,West Town,41.89726932,-87.67851792,Entire home/apt,200,1,1,24-09-2023,0.35,4,0
9.36386E+17,Rental unit in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 bath,36540198,Beatriz,Near North Side,41.90359511,-87.63277402,Entire home/apt,107,1,11,16-10-2023,2.44,1,0
9.36471E+17,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,525940505,Karah,Near West Side,41.87345,-87.68871,Entire home/apt,150,32,1,11-10-2023,0.43,1,135
9.34346E+17,Home in Chicago · ★4.78 · 1 bedroom · 3 beds · 1 bath,30668287,Still,Roseland,41.69123626,-87.63873969,Entire home/apt,86,2,9,29-10-2023,1.9,2,365
9.34631E+17,Rental unit in Chicago · ★4.60 · 2 bedrooms · 2 beds · 1 bath,136673636,Weihong,Bridgeport,41.84489935,-87.63961369,Entire home/apt,95,2,5,19-11-2023,1.69,4,261
9.37006E+17,Rental unit in Chicago · ★New · 2 bedrooms · 2 beds · 1 bath,32268721,Kati,West Town,41.89936,-87.66223,Entire home/apt,99,30,2,28-10-2023,1.11,1,143
9.3714E+17,Home in Chicago · 4 bedrooms · 4 beds · 3.5 baths,482971882,Leavitt,West Town,41.90520899,-87.68366865,Entire home/apt,893,1,0,0,0,1,365
9.34761E+17,Rental unit in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 bath,26018213,Nicole,Lincoln Square,41.96841338,-87.69067247,Entire home/apt,324,2,3,14-11-2023,1.55,1,360
9.37256E+17,Home in Chicago · 1 bedroom · 1 bed · 2 baths,514776477,Ralph,Bridgeport,41.83958,-87.65719,Private room,33,32,1,06-08-2023,0.22,61,365
9.37526E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,125750418,Randy,West Town,41.90537698,-87.66508884,Entire home/apt,180,2,16,25-11-2023,4.53,1,275
9.34823E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1.5 baths,525498083,JaNeane,Grand Boulevard,41.80481,-87.62243,Private room,54,32,0,0,0,1,173
9.34914E+17,Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,65611806,Ayesha,West Town,41.89874,-87.67626,Private room,31,1,8,26-11-2023,1.55,4,338
9.34933E+17,Rental unit in Chicago · ★4.81 · 2 bedrooms · 4 beds · 2.5 baths,170785489,Dmd,Near North Side,41.89807653,-87.6373143,Entire home/apt,111,2,15,12-12-2023,3.44,38,0
9.37629E+17,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,259191558,Walton,Near North Side,41.90058,-87.62675,Entire home/apt,160,2,3,26-11-2023,2.65,4,323
9.35004E+17,Home in Chicago · ★4.75 · 2 bedrooms · 2 beds · 2 baths,2526824,Roger,Austin,41.90226,-87.76567,Private room,79,1,4,08-10-2023,0.9,1,263
9.3546E+17,Rental unit in Chicago · 1 bedroom · 2 beds · 2 baths,121719854,Evolve,Lincoln Park,41.92296,-87.64405,Entire home/apt,230,2,1,05-09-2023,0.29,51,0
9.37721E+17,Guest suite in Chicago · ★4.85 · Studio · 1 bed · 1 bath,33317558,Angela,Lincoln Square,41.9777371,-87.67803061,Entire home/apt,95,2,20,10-12-2023,4.23,1,164
9.35576E+17,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,512504367,Ryan,Near North Side,41.8970541,-87.6343798,Entire home/apt,150,120,0,0,0,1,365
9.35583E+17,Rental unit in Chicago · 4 bedrooms · 4 beds · 2 baths,92192981,Ariel,Lake View,41.95332207,-87.65426825,Entire home/apt,150,32,0,0,0,2,84
9.42711E+17,Hotel in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,501999514,RoomPicks,Near North Side,41.90086783,-87.62091589,Private room,999,1,6,17-12-2023,1.78,35,356
9.42711E+17,Hotel in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,Near North Side,41.90077,-87.62182,Private room,999,1,3,23-11-2023,1.22,35,309
9.42716E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,4069585,Liz,West Town,41.9086081,-87.6750884,Private room,48,32,0,0,0,19,148
9.42721E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,4069585,Liz,West Town,41.9086081,-87.6750884,Private room,32,32,0,0,0,19,181
9.37795E+17,Rental unit in Chicago · ★4.87 · 2 bedrooms · 2 beds · 1 bath,3230291,David,Lake View,41.94749278,-87.66400329,Entire home/apt,79,2,14,05-12-2023,2.84,16,0
9.42731E+17,Condo in Chicago · 1 bedroom · 1 bed · 2 shared baths,4069585,Liz,West Town,41.9086081,-87.6750884,Private room,32,32,0,0,0,19,178
9.37839E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 4 beds · 2 baths,361997400,Sergii,Near West Side,41.88037,-87.68177,Entire home/apt,200,2,15,24-11-2023,3.04,12,365
9.42737E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,4069585,Liz,West Town,41.9086081,-87.6750884,Private room,32,32,0,0,0,19,157
9.37881E+17,Rental unit in Chicago · ★4.92 · 2 bedrooms · 4 beds · 2 baths,361997400,Sergii,Near West Side,41.88001239,-87.68010856,Entire home/apt,198,2,11,17-11-2023,2.26,12,0
9.4277E+17,Home in Chicago · ★5.0 · 4 bedrooms · 4 beds · 4 baths,527668179,Erez,West Town,41.90135408,-87.67677897,Entire home/apt,313,3,6,25-11-2023,1.57,1,252
9.37924E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,497660633,Flexhome,Logan Square,41.9231713,-87.6969236,Entire home/apt,103,32,2,12-12-2023,0.51,11,222
9.42827E+17,Rental unit in Chicago · 3 bedrooms · 3 beds · 3.5 baths,248760412,Cloud9,Loop,41.88570049,-87.62648279,Entire home/apt,1044,2,0,0,0,51,98
9.37925E+17,Rental unit in Chicago · ★5.0 · 3 bedrooms · 5 beds · 2 baths,361997400,Sergii,Near West Side,41.88215117,-87.67983886,Entire home/apt,220,2,18,24-11-2023,3.72,12,0
9.37957E+17,Rental unit in Chicago · ★4.94 · 3 bedrooms · 5 beds · 2 baths,361997400,Sergii,Near West Side,41.87994242,-87.68177285,Entire home/apt,220,2,17,26-11-2023,3.42,12,365
9.42839E+17,Rental unit in Chicago · 4 bedrooms · 4 beds · 3.5 baths,248760412,Cloud9,Loop,41.88374623,-87.62612857,Entire home/apt,1146,2,1,23-10-2023,0.53,51,104
9.37966E+17,Home in Chicago  · 1 bedroom · 2 beds · 2 shared baths,22094147,Jim And Emma,East Garfield Park,41.87888548,-87.70375047,Private room,38,32,1,30-07-2023,0.21,25,364
9.37976E+17,Rental unit in Chicago · 3 bedrooms · 3 beds · 2 baths,497660633,Flexhome,Avondale,41.9344195,-87.7130169,Entire home/apt,110,32,0,0,0,11,130
9.38021E+17,Rental unit in Chicago · ★4.92 · 2 bedrooms · 5 beds · 2 baths,361997400,Sergii,Near West Side,41.88072965,-87.68154273,Entire home/apt,197,2,12,17-11-2023,2.42,12,360
9.38046E+17,Rental unit in Chicago · ★4.78 · 2 bedrooms · 2 beds · 1 bath,521036008,Sami,Humboldt Park,41.90932279,-87.72190942,Entire home/apt,115,1,9,25-11-2023,1.81,1,256
9.43318E+17,Rental unit in Chicago · 4 bedrooms · 4 beds · 2 baths,431261724,AW Luxe,Near West Side,41.8737294,-87.6866252,Entire home/apt,155,1,0,0,0,9,266
9.38079E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 5 beds · 2 baths,361997400,Sergii,Near West Side,41.88172869,-87.68134863,Entire home/apt,220,2,22,26-11-2023,4.43,12,362
9.38224E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,43933909,Nat,North Lawndale,41.86454,-87.69494,Entire home/apt,120,1,15,10-12-2023,3.19,20,0
9.38243E+17,Rental unit in Chicago · ★4.81 · 3 bedrooms · 3 beds · 1 bath,95904838,Theresa,Avondale,41.9336789,-87.7040792,Entire home/apt,67,1,16,17-12-2023,3.58,4,214
9.43348E+17,Rental unit in Chicago · 3 bedrooms · 3 beds · 2 baths,25561251,Chicago Home Stays,North Lawndale,41.8631945,-87.6954682,Entire home/apt,92,32,0,0,0,11,52
9.43351E+17,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,129482255,David,Lake View,41.93457,-87.64625,Entire home/apt,209,1,1,01-12-2023,1,3,81
9.38352E+17,Rental unit in Chicago · ★4.91 · 2 bedrooms · 2 beds · 2 baths,71423,Anthony,Near North Side,41.89721263,-87.63961061,Entire home/apt,225,32,11,17-11-2023,2.41,1,165
9.43381E+17,Rental unit in Chicago · ★4.63 · 3 bedrooms · 3 beds · 1 bath,514924529,Pinar,West Town,41.91048112,-87.66778101,Entire home/apt,174,1,8,16-10-2023,1.88,1,365
9.43405E+17,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,53964832,Jonathan,Near West Side,41.87019584,-87.66172169,Entire home/apt,220,1,3,22-11-2023,1.27,22,321
9.38454E+17,Place to stay in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,168379807,Anthony,Irving Park,41.96255,-87.73732,Entire home/apt,109,1,8,20-10-2023,1.98,1,59
9.43428E+17,Home in Chicago · ★New · 3 bedrooms · 4 beds · 2 baths,10975807,Celebrity,Calumet Heights,41.72903,-87.57989,Entire home/apt,180,1,0,0,0,1,269
9.38459E+17,Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 2 baths,58514627,Diane,Woodlawn,41.7746477,-87.5942938,Entire home/apt,139,2,10,12-11-2023,2.27,1,310
9.43481E+17,Rental unit in Chicago · Studio · 1 bed · 1 bath,134446004,Ibi,West Englewood,41.79234,-87.6551,Entire home/apt,38,32,1,04-10-2023,0.39,4,245
9.43547E+17,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,53964832,Jonathan,Near West Side,41.86825,-87.66351,Entire home/apt,168,1,6,03-12-2023,2.54,22,321
9.38609E+17,Home in Chicago · ★5.0 · 5 bedrooms · 6 beds · 3.5 baths,526588725,Kelly,Lake View,41.93726,-87.65736,Entire home/apt,547,1,13,26-11-2023,3.05,1,207
9.38637E+17,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,98079932,Claudia,Uptown,41.9758,-87.65512,Private room,71,1,0,0,0,1,269
9.4359E+17,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,527153960,Jose,New City,41.80851,-87.67209,Private room,23,2,4,28-11-2023,0.9,9,270
9.43591E+17,Rental unit in Chicago · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,527153960,Jose,New City,41.80804,-87.67218,Private room,21,2,3,23-10-2023,1.29,9,254
9.38679E+17,Home in Chicago · 4 bedrooms · 3 beds · 1 bath,503136249,Dee,West Pullman,41.66430191,-87.63156938,Entire home/apt,175,32,0,0,0,2,353
9.38967E+17,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,526669181,Marques,Loop,41.87535,-87.63003,Entire home/apt,178,32,0,0,0,1,180
9.43598E+17,Guest suite in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,70961197,Felicia,Douglas,41.83582,-87.62168,Entire home/apt,90,2,3,13-12-2023,2.43,1,125
